title,date,desc,source
"Hujan Deras, Kantor Bawaslu Jember Banjir, Dokumen Penting Hampir Tergenang","Selasa, 06 Des 2022 17:21 WIB",hujan deras menyebabkan kantor badan pengawas pemilu bawaslu kabupaten jember jawa timur banjir selasa 6 12 2022 dokumen diamankan kantor komisioner bawaslu jember devi aulia rahim hujan deras melanda kabupaten jember 14 00 wib hujan lebat banjir halaman devi kompas com via telepon devi hujan lebat air meluap memasuki ruangan kantor bawaslu jember intensitas air ruangan genangan air halaman kantor mencapai 40 sentimeter ruangan tingginya mencapai 5 sentimeter dampak banjir devi pegawai bawaslu mengamankan dokumen lantai berkas beruntung dibantu teman teman panwascam bawaslu menempatkan dokumen tempat aman khawatir banjir hujan deras menata tempat aman dokumen terkena air menilai kantor bawaslu langganan banjir penyebabnya drainase sempit menampung air hujan deras saluran airnya hujan tergenang terang kantor bawaslu jember banjir genangan titik jalan jalan jawa jalan diponegoro jalan letjen suprapto pohon tumbang perumahan argoputo kaliwates sekretaris bpbd jember heru widagdo,www.kompas.com
"Kisah Petugas Damkar Jember Cari Balita yang Terseret Arus, Susuri Gorong-gorong Selama 1 Jam","Kamis, 08 Des 2022 05:30 WIB",2 warga kelurahan kebonsari kecamatan sumbersari kabupaten jember jawa timur terseret arus saluran air rumahnya selasa 6 12 2022 balita terpeleset bermain terjatuh saluran air petugas damkar informasi anak terseret arus pencarian informasi warga anak terseret arus komandan regu damkar jember dwi atmoko kompas com via telepon rabu 7 12 2022 laporan dwi mengirim personel pencarian petugas mencari balita menyisir selokan digenangi air gorong gorong selokan ketemu gorong gorong selokan saluran air perumahan berbeda petugas kebingungan mencari korban gorong gorong lakukan pengecekan petugas damkar pencarian gorong gorong jam petugas menemukan korban menyusuri gorong gorong akhirya mencoba mencari korban waduk persawahan tempat air bermuara petugas dibantu tni polri masyarakat pencarian menjelang malam hari pencarian membuahkan hasil petugas beristirahat berselang warga menemukan korban saluran irigasi korban ditemukan bernyawa jenazah korban nyangkut rerumputan saluran irigasi korban ditemukan 1 5 kilometer tempat kejadian korban dibawa puskesmas terdekat,www.kompas.com
"Kantor Kemenkumham Terbakar, 65 Personel Damkar Dikerahkan","Kamis, 08 Des 2022 11:44 WIB",kantor kementerian hukum ham jalan rasuna said kuningan jakarta selatan kebakaran salah bagiannya kamis 8 12 2022 petugas pemadam kebakaran memadamkan api humas kemenkumham tubagus erif wartawan kamis siang penyebab foto video diterima kompas com api berkobar salah ruangan sudut lantai kantor pemerintahan api menjalar lantai laporan suku dinas penanggulanan kebakaran penyelamatan jakarta selatan informasi kebakaran diterima 11 05 wib kebakaran lantai 5 gedung kemenkumham operasi pemadaman 11 15 wib 13 unit pemadam kebakaran dikerahkan 65 personel,www.kompas.com
Inovasi dan Langkah Konkret Pemprov DKI Jakarta Atasi Banjir,"Rabu, 30 Nov 2022 14:33 WIB",memasuki musim hujan ancaman banjir menghantui masyarakat jakarta perkara mudah menyelesaikan banjir melanda jakarta bernama batavia zaman penjajahan belanda pemerintah provinsi pemprov daerah ibukota dki jakarta berinovasi menempuh langkah konkret mengatasi banjir genangan curah hujan kapasitas saluran mengalirkan air salah penyebab banjir pemprov dki jakarta meningkatkan kapasitas saluran debit air mudah dikendalikan salah satunya meningkatkan kapasitas sungai kawasan pasar jakarta pusat jakpus proyek dibangun anggaran pemulihan ekonomi nasional ditargetkan rampung desember 2022 penjabat pj gubernur dki jakarta heru budi hartono upaya lokasi pengendalian banjir jakarta lokasi infrastruktur pengendali banjir sistem tata air operasional pintu air ciliwung manggarai heru keterangan pers diterima kompas com rabu 30 11 2022 heru budi meninjau proyek kawasan pasar jakpus rabu heru berharap peningkatan kapasitas sungai meminimalkan potensi genangan kawasan pasar pembangunan bermanfaat optimal mengimbau masyarakat disiplin membuang sampah tempatnya meningkatkan kapasitas sungai pemprov dki jakarta membangun merehabilitasi sembilan polder ruang limpah sungai retensi air samping ketiga program dikenal 942 project gerebek lumpur mengeruk sedimentasi sungai waduk situ embung saluran heru meminimalkan banjir genangan kota rumah pompa butuh dioptimalkan rumah pompa vital hujan air disedot idealnya disalurkan aliran kanal banjir barat didekatkan kementerian pekerjaan penataan ruang pupr kekhawatiran banjir diminimalkan heru pemprov dki jakarta meneruskan program pengendalian banjir berjalan pembebasan lahan peningkatan kapasitas sungai ciliwung kelurahan rawajati jakarta selatan jaksel program hasil sinergi kementerian agraria tata ruang badan pertanahan nasional bpn wilayah wali kota kelurahan terkait oktober 2022 dibebaskan 162 bidang tanah luas total 3 5 hektar dinas sumber daya air sda provinsi dki jakarta membebaskan tanah normalisasi sungai ciliwung pemprov dki jakarta membuka ruang terbuka hijau ruang terbuka biru dimanfaatkan resapan penampungan air kepala dinas sda provinsi dki jakarta yusmada faizal penyebab banjir jakarta kiriman air hulu ciliwung bogor curah hujan ekstrem jakarta ketiga banjir rob peningkatan air laut penurunan tanah pesisir jakarta utara terkait penanganan banjir yusmada 13 sungai melintasi jakarta dibawah wewenang kementerian pupr pemprov dki jakarta berkolaborasi kementerian pemprov dki jakarta lahannya kementerian pupr membangunnya yusmada kepala balai wilayah sungai ciliwung cisadane bbwscc bambang heri mulyono normalisasi sungai ciliwung solusi pengendalian banjir jakarta menguraikan total tanggul 33 kilometer direncanakan 16 terbangun sisanya tahap proses pemprov dki jakarta kegiatan gerebek lumpur mengantisipasi banjir memasuki musim hujan https asset kompas com crops hm4jnwuewuywmgmpyodctmsb 4c 0x30 800x563 750x500 data photo 2022 11 30 63870189755c3 jpg dok pemprov dki jakarta kegiatan gerebek lumpur mengantisipasi banjir memasuki musim hujan bambang proyek sodetan mengalihkan air sungai ciliwung cipinang dialirkan kanal banjir timur kbt jakarta timur mengurangi 200 600 area terdampak banjir sodetan 1 200 meter dibangun 2013 ditargetkan selesai agustus 2023 3 oktober terowongan tembus mengebor tunnel sebelahnya diameter terowongannya 3 5 meter bor berdiameter 4 meter 12 meter jalan raya pembangunan sodetan mengganggu aktivitas atasnya bambang kabupaten bogor hulu sungai ciliwung bbwscc membangun bendungan sukamahi ciawi menampung air 1 68 juta meter kubik m3 6 05 juta m3 mengantisipasi limpasan air bogor pemprov dki jakarta membangun ruang limpah sungai rls brigif pondok ranggon lebak bulus sekretaris dinas sumber daya air sda dudi gardesi rls mengurangi debit banjir 20 persen menanggulangi banjir rob wilayah pesisir pemprov dki jakarta kementerian pupr membangun tanggul laut national capital integrated coastal development ncicd tahap pembangunan tanggul tahap pantai muara sungai tahap tanggul laut lepas pantai sisi barat ketiga tahap tanggul laut lepas pantai sisi timur pembangunan tanggul ncicd diprioritaskan tahap tanggul pesisir pantai jakarta 46 2 tanggul dibangun 12 6 pembangunan sisanya dibagi berdasarkan skema kewenangan pemprov dki jakarta 22 6 kementerian pupr 11,www.kompas.com
"Di Bawah Guyuran Hujan, Mensos Sisir Korban Gempa Cianjur di Area yang Sulit Dijangkau","Minggu, 27 Nov 2022 14:39 WIB",menteri sosial mensos rismaharini kabupaten cianjur jawa barat lumpuh akibat bencana gempa bumi senin 21 11 2022 rinai hujan risma menyisir penyintas gempa titik titik pengungsian jangkauan salah satunya pengungsian kampung panyaweuyan desa ciherang kecamatan nagrek titik pengungsian sambangi kedatangan risma wilayah menyerahkan bantuan tambahan makanan santap tenda keluarga tenda serbaguna kasur penguatan morel korban terdampak bencana mengenakan jas hujan bot mensos menyusuri persawahan licin berlumpur ragu menjajaki kemiringan tanah persawahan curam kebutuhan korban pengungsian terpenuhi menginstruksikan petugas lapangan kementerian sosial kemensos mendirikan posko tanggap darurat titik titik bencana cianjur memudahkan penyisiran korban daerah pelosok kawasan terbantu bantuan kementerian sosial kemensos tersalurkan instruksikan sisir wilayah kawasan pastikan warga terbantu pastikan bantuan terima risma siaran pers diterima kompas com minggu 27 11 2022 informasi 280 kepala keluarga kk mengungsi tenda tenda terpal kampung panyaweuyan memudahkan pendistribusian makanan mensos bantuan makanan santap korban gempa disimpan area gerbang kampung perwakilan pengungsi mengambil bantuan memudahkan mempercepat pendistribusian bantuan risma lokasi pengungsian kampung panyaweuyan risma disambut hangat pengungsi berterima kasih bantuan 10 tenda biru 5 tenda 60 kasur lipat kepala sentra inten soeweno oni royani bantuan kampung panyaweuyan kemensos memasang 8 tenda keluarga kemensos menyerahkan bantuan 67 set peralatan dapur 67 set food ware 90 buah kasur 30 dus pembalut malam bertahap tambahkan 4 unit tenda serbaguna pastikan malam terpasang titik titik pengungsian bantuan sembago pastikan diantar dapur mandiri desa kampung panyaweuyan besok pagi royani,www.kompas.com
"Pasar Kesamben Blitar Terbakar, Ratusan Lapak dan Kios Hangus","Senin, 28 Nov 2022 07:32 WIB",pasar induk kesamben kecamatan kesamben kabupaten blitar jawa timur terbakar minggu 27 11 2022 malam kebakaran 19 30 wib menghanguskan bangunan pasar ratusan lapak kios korban luka jiwa kejadian kepala unit pemadam kebakaran kabupaten blitar teddy prasojo api dipadamkan sepenuhnya 4 30 wib senin 28 11 2022 proses pemadaman 8 jam 20 15 wib api sepenuhnya dipadamkan pagi 4 30 wib teddy dikonfirmasi kompas com senin teddy proses pemadaman mengerahkan 11 unit mobil pemadam kebakaran 6 unit mobil tangki pemasok air api merambat membakar habis lapak area pasar teddy lapak lapak area pasar konstruksi kayu mudah terbakar penggunaan material terpal menambah sulit upaya pemadaman teddy menyebut total 260 lapak 49 kios 50 lapak semi permanen ludes terbakar kendala hadapi kurangnya pasokan air 6 unit tangki pemasok air 11 unit mobil damkar beroperasi teddy 11 unit mobil damkar optimal lantaran pasokan air terlambat seandainya hidran lokasi keterlambatan pasokan air teratasi teddy membenarkan sungai berjarak 10 meter lokasi kebakaran akses sungi terbatas mobi tangki bergantian mengisi air sungai 11 unit mobil pemadam kebakaran 2 unit milik kabupaten blitar 3 unit milik kota blitar 1 unit milik kabupaten malang 3 unit milik kabupaten kota kediri 2 unit milik kabupaten tulungagung unit mobil water cannon milik polres blitar kota diterjunkan penyebab kebakaran pasar terletak 25 kilometer kota blitar arah timur,www.kompas.com
"Pemprov Riau Serahkan Bantuan Korban Gempa Cianjur Rp 676,9 Juta ke Bupati Herman Suherman","Selasa, 29 Nov 2022 19:52 WIB",pemerintah provinsi pemprov riau menyerahkan bantuan uang tunai rp 676 956 000 korban bencana gempa bumi kabupaten cianjur jawa barat jabar bantuan diserahkan kepala dinas kadis sosial provinsi riau tengku zul effendi kepala badan penanggulangan bencana daerah bpbd provinsi riau edy afrizal diterima bupati cianjur herman suherman selasa 29 11 2022 bantuan uang tunai bencana gempa bumi cianjur serahkan bupati cianjur tengku zul keterangan pers diterima kompas com selasa menerima bantuan tengku zul bupati herman ucapan terima kasih terhingga masyarakat riau gubernur riau gubri syamsuar beliau berterima kasih hormat membantu gubri syamsuar tengku zul informasi uang sumbangan terkumpul miliar sumbangan aparatur sipil negara pejabat lingkup pemprov riau dalamnya sumbangan gubri syamsuar wakil gubernur riau wagubri sekretaris daerah sekda provinsi riau badan usaha milik daerah bumd milik pemprov riau badan zakat nasional baznas riau menyumbang kesempatan gubri syamsuar mengaku bersyukur bantuan riau diterima bupati cianjur gubri syamsuar sengaja menginisiasi pengumpulan sumbangan bencana gempa cianjur bentuk uang tunai sesuai arahan menteri negeri mendagri tito karnavian cianjur bantuan bentuk uang tunai dana belanja terduga btt pemerintahan kabupaten pemkab cianjur dikabarkan tinggal rp 5 miliar,www.kompas.com
"Kirimkan Bantuan Rp 533 Juta untuk Korban Gempa Cianjur, Gubernur Syamsuar: Uang Paling Dibutuhkan Mereka","Senin, 28 Nov 2022 18:02 WIB",pemerintahan provinsi pemprov riau mengirimkan bantuan kemanusiaan korban bencana gempa bumi kabupaten cianjur jawa barat jabar besaran bantuan disalurkan mencapai rp 533 juta gubernur riau syamsuar bantuan korban gempa cianjur terkumpul sumbangan jajaran organisasi perangkat daerah opd badan usaha milik daerah bumd riau bantuan terkumpul rp 533 juta tugaskan kepala dinas kadis sosial riau mengirimkannya bantu korban gempa bumi cianjur uang tunai syamsuar keterangan tertulis diterima kompas com senin 28 11 2022 syamsuar bantuan uang tunai dikumpulkan wakil gubernur riau wagubri sekretaris daerah sekda pimpinan jajaran opd bumd riau pemberian bantuan uang tunai sesuai arahan menteri negeri mendagri kirimkan uang uang arahan mendagri uang belanja terduga btt cianjur syamsuar syamsuar berusaha tambahan bantuan salah satunya badan amil zakat nasional baznas riau uang bantuan rp 533 105 000 diharapkan tambahan salah satunya baznas riau besaran ditentukan syamsuar,www.kompas.com
Banjir Bandang di Boalemo Gorontalo Disebabkan Penggundulan Bukit dan DAS yang Pendek,"Selasa, 20 Des 2022 12:42 WIB",penyebab banjir bandang kecamatan tilamuta kabupaten boalemo gorontalo penggundulan bukit bukit hulu diperparah pendeknya daerah aliran air banjir bandang 2061 kepala keluarga 6612 jiwa terdampak mencari tempat aman mengungsi lokasi puncak hulu daerah aliran sungai das berjarak 13 34 ditarik garis lurus muara sungai tilamuta nurdin baderan pengajar fakultas pertanian universitas negeri gorontalo pegiat forum daerah aliran sungai das provinsi gorontalo selasa 20 12 2022 nurdin baderan posisi kecamatan tilamuta lembah dataran aluvial fluvial memiliki kerawanan genangan air banjir penggundulan lahan bukit pegunungan masyarakat ditanami jagung jagung komoditas pertanian mudah dijual tengkulak perusahaan eksportir akibat penggundulan perbukitan hujan air turun itujuga membawa material tanah kerikil ditambah rob air laut pasang genaplah banjir nurdin baderan akibat banjir ribuan terdampak mengungsi tempat aman berasal kecamatan tilamuta menbjadi ibukota kabupaten boalemo kecamatan dulupi data badan penanggulangan bencana daerah bpbd kabupaten boalemo menguraikan 2 061 kepala keluarga kk 6 612 jiwa terdampak banjir bandang akibat hujan keras berkepanjangan kepala bpbd boalemo mans mopangga merinci korban terdampak banjir desa piloliyanga 616 kk 2 132 jiwa limbato 427 kk 1 321 jiwa mohunggo 450 kk 1350 jiwa hungayonaa 25 kk 125 jiwa desa lamu 53 kk 214 jiwa kecamatan tilamuta kecamatan dulupi 1470 jiwa 490 kk terdampak banjir bandang mans mopangga cuaca ekstrem dirasakan jumat menyebabkan sungai meluap permukiman warga bantaran sungai pusat kota kabupaten boalemo didatangi banjir air keruh disertai sampah material memasuki permukiman warga fasilitas,www.kompas.com
"Bantu Korban Gempa di Cianjur, Mitra Jaya Group Salurkan Bantuan Senilai Rp 250 Juta","Kamis, 08 Des 2022 18:36 WIB",perusahaan bergerak bidang konstruksi tol farmasi pertambangan mitra jaya group menyalurkan bantuan sosial korban gempa bumi cianjur jawa barat selasa 6 12 2022 wakil direktur utama mitra jaya group sumitra penyaluran bantuan senilai rp 250 juta salah bentuk kepedulian perusahaan meringankan beban korban gempa bumi prihatin bencana berduka keluarga korban semoga proses evakuasi korban diselesaikan siaran pers diterima kompas com rabu 7 12 2022 informasi bantuan diserahkan tim bertanggung program corporate social responsibility csr mitra jaya group posko penanganan gempa kabupaten cianjur pengungsi bantuan bahan makanan instan susu makanan anak anak mitra jaya group bantuan kompor gas lengkap tabung regulator gas tikar kasur pakaian anak sarung bantuan mitra jaya group pengungsi korban gempa bumi cianjur https asset kompas com crops bkwdl6ulveohp9pf7l3oguiyqgi 0x0 780x520 750x500 data photo 2022 12 08 6391cc12443f8 jpg dok mitra jaya group bantuan mitra jaya group pengungsi korban gempa bumi cianjur kepedulian sosial lakukan perwujudan salah nilai dianut mitra jaya group warga perusahaan sumitra kegiatan bantuan bencana mitra jaya group memiliki program tanggung sosial perusahaan konsisten program sosial lokasi kegiatan usaha miliknya salah program wilayah tambang batu supra energi berau kalimantan timur melaksanakan program pemberdayaan pengembangan masyarakat tambang,www.kompas.com
Tim Labfor Polda Jatim Selidiki Penyebab Kebakaran Pasar Kesamben Blitar,"Senin, 28 Nov 2022 11:05 WIB",tim bidang laboratorium forensik bidlabfor kepolisian daerah polda jawa timur dikirim lokasi kebakaran pasar induk kesamben kabupaten blitar tim penyelidikan penyebab kebakaran minggu 27 11 2022 malam senin 28 11 2022 pagi kepala satuan reserse kriminal polres blitar akp tika pusvitas sari tim bidlabfor polda jatim lokasi kebakaran penyelidikan tim bidlabfor polda jatim perjalanan lokasi tika dikonfirmasi wartawan senin tika tim laboratorium forensik diterjunkan lantaran penyebab kebakaran tika bersedia keterangan terkait kedatangan tim laboratorium forensik dugaan korsleting listrik sumber kebakaran dipicu korsleting listrik kios penjual mainan anak area pasar dugaan budi susila jaya anggota dprd kabupaten blitar tinggal pasar kesamben kemungkingan korsleting listrik pasar kabel semrawut tertata kondisi pasar kesamben kabupaten blitar senin 28 11 2022 subuh kebakaran melanda minggu 27 11 2022 malam https asset kompas com crops gjco ptth5lplmbqlhicfkkdbs0 0x0 0x0 750x500 data photo 2022 11 28 63842c2b0f36f jpg dok damkar kabupaten blitar kondisi pasar kesamben kabupaten blitar senin 28 11 2022 subuh kebakaran melanda minggu 27 11 2022 malam kebakaran menimpa pasar terletak 25 kilometer kota blitar arah timur saksi 19 30 wib jam kedatangan petugas pemadam kebarakan damkar warga upaya pemadaman peralatan seadanya petugas keamanan pasar membuka pintu gerbang mobil mobil unit pemadam kebakaran lokasi 20 15 wib api dipadamkan 4 30 wib senin pagi total 11 unit mobil damkar kendaraan water cannon milik kepolisian dikerahkan 6 unit mobil tangki bertugas memasok kebutuhan air api dipadamkan 8 jam lapak area pasar ludes kepala unit damkar pemerintah kabupaten blitar teddy prasojo tim gabungan pemadam kebakaran kesulitan pasokan air lantaran hidran tersedia lokasi wilayah kecamatan kesamben menyebabkan 11 unit mobil damkar optimal berhasil mencegah api menjalar area pasar rumah warga,www.kompas.com
10 Kecamatan di Aceh Utara Terendam Banjir 1 Meter,"Rabu, 21 Des 2022 15:56 WIB",10 kecamatan dilaporkan terendam banjir kabupaten aceh utara provinsi aceh rabu 21 12 2022 ketinggian banjir bervariasi 1 meter 1 5 meter data diperoleh badan penanggulangan bencana daerah bpbd aceh utara banjir merendam kecamatan simpang keramat nisam nibong banda baro syamtalira bayu syamtalira aron matangkuli samudera cot girek kecamatan lhoksukon aceh utara petugas pusat data operasi bpbd aceh utara sri wardani keterangan tertulisnya ratusan mengungsi titik pengungsian bertahan rumah petugas gabungan lokasi banjir semalam sri wardani banjir disebabkan meluapnya sungai sungai krueng keureuto krueng peuto krueng pase desa terendam banjir daerah aliran sungai memantau petugas siaga lapangan sejuah ruas jalan utama kecamatan terendam banjir akses transportasi terkendala pungkasnya,www.kompas.com
22 Rumah di Penajam Rusak Dihantam Angin Puting Beliung,"Selasa, 29 Nov 2022 09:08 WIB",22 rumah warga 11 12 17 kelurahan petung kecamatan penajam kabupaten penajam paser utara ppu rusak akibat dihantam angin puting beliung senin 28 11 2022 sekira 13 30 wita informasi jajaran pusdalops bpbd ppu senin sekira 14 24 wita 22 bangunan rusak bangunan sarang walet ambruk dihantam angin kerusakan dirasakan bervariasi atap terbang plafon warga rusak laporan angin puting beliung 11 12 17 tim pendataan korban terdampak kabid kedaruratan logistik bpbd ppu nurlaila cuaca penajam paser utara prediksi bmkg hujan lebat disertai angin petir senin 28 11 2022 warga menyangka angin kencang kaget atap rumah berterbangan hujan disertai angin jam atap rumah warga terlepas terlempar pohon tumbang tim bergerak membantu titik lokasi warga waspada musibah angin kencang prediksi bmkg hujan disertai angin hari,www.kompas.com
"Selidiki Kebakaran Pasar Kesamben Blitar, Tim Labfor Fokus Teliti 4 Kios","Senin, 28 Nov 2022 17:13 WIB",petugas bidang laboratorium forensik bidlapfor kepolisian daerah polda jawa timur olah tempat kejadian perkara tkp kebakaran pasar kesamben kabupaten blitar senin 28 11 2022 olah tkp tim mengobservasi didampingi saksi kebakaran pasar terletak 25 kilometer kota blitar pantauan kompas com tim memungut benda hangus dilalap api titik kepala satuan reserse kriminal polres blitar akp tika pusvita sari saksi mendampingi tim kebakaran tim didampingi saksi titik api berasal tika lokasi kebakaran terletak 25 kilometer kota blitar senin berdasarkan keterangan saksi tika api muncul titik 4 kios area pasar salah kios tika kios sembako miliki pedagang bernama ismiah tika kios kebakaran tika menarik kesimpulan apapun terkait kebakaran menunggu hasil penyelidikan penelitian tim bidlapfor polda jatim tunggu hasil penelitian laboratorium bukti dibawa tim pasar tradisional kesamben terletak kecamatan kesamben terbakar minggu 27 11 2022 malam 19 00 wib api padam upaya pemadaman petugas pemadam kebakaran mengerahkan 11 unit mobil damkar 8 jam senin 4 30 wib saksi menduga kebakaran berasal hubungan arus pendek listrik titik area pasar dugaan korsleting listrik penyebab kebakaran warga bernama budi susila jaya anggota dprd kabupaten blitar budi tinggal pasar kesemrawutan instalasi listrik pasar kesamben diduga kuat mengakibatkan korsleting turun hujan memicu kebakaran kemungkingan korsleting listrik didalam pasar kabel semrawut tertata budi pasar kesamben direnovasi tua pasar penyumbang pad terbesar pasar kabupaten blitar,www.kompas.com
"Berangkat ke Lokasi Kebakaran, Mobil Damkar Kabupaten Luwu Terbalik di Tikungan","Minggu, 11 Des 2022 18:57 WIB",mobil armada dinas pemadam kebakaran damkar kabupaten luwu terbalik dusun samba desa rantebelu kecamatan larompong kabupaten luwu sulawesi selatan kepala dinas pemadam kebakaran kabupaten luwu yermia mobil oleng memasuki tikungan tajam personel damkar kabupaten luwu mengemudikan mobil diduga mengendalikan kendaraan mobil lokasi pemadaman api memuat ribuan liter air terbalik tikungan zig zag batas desa babang desa buntu matabing yermia dikonfirmasi minggu 11 12 2022 yermia peristiwa damkar kabupaten luwu laporan kebakaran mobil damkar luwu nomor 102 104 berangkat lokasi perjalanan armada 102 terguling armada rescue 104 melanjutkan perjalan pemadaman api yermia personel damkar luwu mobil selamat personel selamat insiden mengalami luka luka yermia satuan lintas satlantas polres luwu dihubungi kompas com informasi rinci terkait kecelakaan,www.kompas.com
"Gudang Tatakan Telur di Blitar Terbakar, Pemilik Pabrik Sempat Dengar Suara Gemuruh","Kamis, 05 Jan 2023 18:49 WIB",pabrik tatakan telur egg tray desa ponggok kecamatan ponggok kabupaten blitar jawa timur terbakar kamis 5 1 2023 kebakaran pemilik pabrik wandry prastiawan 38 04 00 wib wandry mendengar suara gemuruh pabrik berasal tumpukan tatakan telur terbakar kepala unit pemadam kebakaran kabupaten blitar teddy prasojo personel pemadam kebakaran lokasi 05 00 wib api dipadamkan 1 5 jam pemilik pabrik tidur kamar berhimpitan dinding pabrik mendengar suara gemuruh pabrik diperiksa api membesar membakar tumpukan egg tray teddy dikonfirmasi kompas com teddy kebakaran ruang pengeringan mesin oven berukuran salah titik bangunan tumpukan tatakan telur terbakar ruang pengeringan ratusan ribu tatakan telur disusun rak besi rak besi berisi egg tray disusun berdekatan api membesar membakar egg tray mayoritas berbahan karton menimbulkan suar gemuruh mengerikan suara gemuruh api membakar egg tray pemilik terbangun personel pemadam kebakaran lokasi pemilik karyawan mengamankan ribuan tatakan telur peralatan pabrik teddy menyebut pemilik pabrik menderita kerugian rp 50 juta akibat ratusan ribu tatakan telur hangus proses pemadaman memakan waktu teddy proses pemadaman petugas leluasa sumber api terhambat rak kerangka besi tersusun rapat rangka atap bangunan pabrik terbuat baja melengkung terpapar panas api teddy penyebab kebakaran diselidiki polisi api diduga berasal tungku peralatan oven informasi saksi karyawan pabrik peralatan oven beserta tungkunya terpasang beroperasi teddy warga karyawan pabrik proses pemadaman api,www.kompas.com
"Rumah di Blitar Terbakar, Uang Rp 20 Juta untuk Modal Usaha Hangus","Kamis, 08 Des 2022 11:00 WIB",rumah terletak desa karangsono kecamatan kanigoro kabupaten blitar jawa timur terbakar rabu 7 12 2022 malam kebakaran dipicu hubungan arus pendek listrik menghanguskan uang tunai rp 20 juta milik kholid 49 pemilik rumah pedagang kepala unit pemadam kebakaran damkar kabupaten blitar teddy prasojo api membakar atap rumah isinya unit mobil pemadam kebakaran api dipadamkan membakar atap terbuat kayu isi rumah kamar teddy dikonfirmasi kompas com kamis 8 12 2022 teddy isi rumah terbakar uang rp 20 juta uang tas diletakkan salah kamar terbakar teddy uang uang modal usaha dagang milik kholid disimpan tas diselempangkan punggungnya korban pedagang membawa uang tunai diletakkan tas bawa kemana uang teddy korban mengalami kerugian akibat kerusakan rumahnya senilai rp 70 juta konstruksi atap penahan genteng terbakar otomatis runtuh teddy api membakar rumah kholid mengikuti shalat jemaah masjid rumahnya masjid kholid anggota jemaah mencium bau plastik terbakar mencari sumber bau plastik terbakar mendapati api membesar membakar rumah kholid peralatan seadanya warga berusaha memadamkan api gagal warga menghubungi unit damkar kabupaten blitar bantuan unit mobil pemadam kebarakan lokasi 19 15 wib 1 jam kebakaran teddy api cepat dipadamkan merembet rumah warga,www.kompas.com
Plafon dan Sekat di Bandara Kertajati Jebol Diterjang Angin Kencang,"Sabtu, 17 Des 2022 20:40 WIB",infrastruktur kawasan bandara internasional jawa barat bijb kertajati kecamatan kertajati kabupaten majalengka jawa barat rusak tersapu angina kencang sabtu 17 12 2022 petang korban jiwa insiden kepala kepolisian sektor kapolsek kertajati akp erik riskandar angin puting beliung titik kecamatan kertajati bersamaan kondisi cuaca hujan deras disertai angin kencang wilayah bandara titik curah hujan angin 16 23 wib angin lantai 2 perkantoran bijb merusak sekat gypsum miniatur musola bijb erik kompas com dihubungi sambungan telpon erik menerangkan angin intensitas kencang arah barat timur lorong lantai 2 bijb akibat kejadian infrastruktur bijb rusak beruntung korban jiwa kejadian kosong material reruntuhan atap sekat kawasan bijb kertajati pasca disapu angin kencang sabtu 17 12 2022 https asset kompas com crops grrgh4z4hla hg7out3s2i4liuu 38x0 906x579 750x500 data photo 2022 12 17 639dc61c9729f jpeg kompas com muhamad syahri romdhon material reruntuhan atap sekat kawasan bijb kertajati pasca disapu angin kencang sabtu 17 12 2022 erik mengakui kejadian direkam warga viral pelajar selesai mengikuti kegiatan expo pameran tingkat provinsi jawa barat bijb beruntung sabtu siang kegiatan expo kawasan bijb selesai penutupan berkemas barang barang sisa expo korban jiwa kejadian erik erik memprediksi nilai perkiraan kerugian dialami kejadian erik kewenangan bijb kompas com berupaya mengonfirmasi humas bijb sambungan telpon bijb informasi rekan rekan media bersifat pintu,www.kompas.com
"Setelah Diterjang Angin Kencang, Bandara Kertajati Tetap Beroperasi seperti Biasa","Minggu, 18 Des 2022 10:24 WIB",infrastruktur bandara internasional jawa barat bijb kertajati majalengka rusak akibat angin kencang sabtu 17 12 2022 direktur bijb muhamad singgih angin terkencang angin menyebabkan tembok dinding sekat lantai 2 rusak disebabkan angin kencang hari sabtu 17 12 2022 16 23 wib bmkg angin terkencang 58 knot 107 kilometer jam dinding lantai 2 terbuat gipsum kerusakan rilis video diterima kompas com bijb mengklarifikasi kerusakan plafon diberitakan kompas com singgih korban jiwa peristiewa kejadian situasi lokasi aktivitas singgih membersihkan memperbaiki kerusakan executive general bandara kertajati nuril huda kejadian angin kencang menyebabkan kerusakan mengganggu aktivitas bijb aktivitas titik kejadian kejadian rusaknya dinding sekat mushola mengganggu kegiatan operasional bandara internasional kertajati fasilitas sisi udara ruang tunggu apron runway sisi darat checkin counter fasilitas nuril vp corporate secretary general administration dian nurrahman video beredar media sosial rekaman amatir hari event explore smk jawa barat kegiatan dilaksanakan 14 00 wib selesai angin kencang event explore smk jawa barat selesai aktivitas loading barang membersihkan area lantai 3 bandara kertajati aktivitas keramaian lantai 3 dian,www.kompas.com
